source,target,weight
computing,intensive,1
computing,management,1
computing,petabyte,1
computing,research,1
computing,resource,1
computing,scalable,1
computing,scientific,1
computing,social,1
computing,software,1
computing,solution,1
computing,utilization,1
computing,volume,1
cyber,effective,1
cyber,intensive,1
cyber,management,1
cyber,petabyte,1
cyber,research,1
cyber,resource,1
cyber,scalable,1
cyber,scientific,1
cyber,social,1
cyber,software,1
cyber,solution,1
cyber,utilization,1
cyber,volume,1
cyber,goal,1
cyber,obtainable,1
effective,intensive,1
effective,management,1
effective,petabyte,1
effective,research,1
effective,resource,1
effective,scalable,1
effective,scientific,1
effective,social,1
effective,software,1
effective,solution,1
effective,utilization,1
effective,volume,1
intensive,management,1
intensive,petabyte,1
intensive,research,1
intensive,resource,1
intensive,scalable,1
intensive,scientific,1
intensive,social,1
intensive,software,1
intensive,solution,1
intensive,utilization,1
intensive,volume,1
management,petabyte,1
management,research,1
management,resource,1
management,scalable,1
management,scientific,1
management,social,1
management,software,1
management,solution,1
management,utilization,1
management,volume,1
petabyte,research,1
petabyte,resource,1
petabyte,scalable,1
petabyte,scientific,1
petabyte,social,1
petabyte,software,1
petabyte,solution,1
petabyte,utilization,1
petabyte,volume,1
research,resource,1
research,scalable,1
research,scientific,1
research,social,1
research,software,1
research,solution,1
research,utilization,1
research,volume,1
resource,scalable,1
resource,scientific,1
resource,social,1
resource,software,1
resource,solution,1
resource,utilization,1
resource,volume,1
scalable,scientific,1
scalable,social,1
scalable,software,1
scalable,solution,1
scalable,utilization,1
scalable,volume,1
scientific,social,1
scientific,software,1
scientific,solution,1
scientific,utilization,1
scientific,volume,1
social,software,1
social,solution,1
social,utilization,1
social,volume,1
software,solution,1
software,utilization,1
software,volume,1
solution,utilization,1
solution,volume,1
utilization,volume,1
intrinsic information security,quantum communication,1
intrinsic information security,quantum computer,1
intrinsic information security,quantum computing,1
intrinsic information security,quantum information,1
intrinsic information security,quantum key distribution,1
intrinsic information security,quantum physic,1
intrinsic information security,quantum search algorithm,1
quantum communication,quantum computer,1
quantum communication,quantum computing,1
quantum communication,quantum information,1
quantum communication,quantum key distribution,1
quantum communication,quantum physic,1
quantum communication,quantum search algorithm,1
quantum computer,quantum computing,1
quantum computer,quantum information,1
quantum computer,quantum key distribution,1
quantum computer,quantum physic,1
quantum computer,quantum search algorithm,1
quantum computing,quantum information,1
quantum computing,quantum key distribution,1
quantum computing,quantum physic,1
quantum computing,quantum search algorithm,1
quantum information,quantum key distribution,1
quantum information,quantum physic,1
quantum information,quantum search algorithm,1
quantum key distribution,quantum physic,1
quantum key distribution,quantum search algorithm,1
quantum physic,quantum search algorithm,1
cyber crime,secure,1
code,command,1
code,computer,1
code,control,1
code,cybersecurity,1
code,ethical,1
code,ethics,1
code,information,1
code,kuhn,1
code,paradigm,1
code,professional,1
code,regulation,1
command,computer,1
command,control,1
command,cybersecurity,1
command,ethical,1
command,ethics,1
command,information,1
command,kuhn,1
command,paradigm,1
command,professional,1
command,regulation,1
computer,control,1
computer,cybersecurity,1
computer,ethical,1
computer,ethics,1
computer,information,1
computer,kuhn,1
computer,paradigm,1
computer,professional,1
computer,regulation,1
control,cybersecurity,1
control,ethical,1
control,ethics,1
control,information,1
control,kuhn,1
control,paradigm,1
control,professional,1
control,regulation,1
cybersecurity,ethical,1
cybersecurity,ethics,1
cybersecurity,information,1
cybersecurity,kuhn,1
cybersecurity,paradigm,1
cybersecurity,professional,1
cybersecurity,regulation,1
ethical,ethics,1
ethical,information,1
ethical,kuhn,1
ethical,paradigm,1
ethical,professional,1
ethical,regulation,1
ethics,information,1
ethics,kuhn,1
ethics,paradigm,1
ethics,professional,1
ethics,regulation,1
information,kuhn,1
information,paradigm,1
information,professional,1
information,regulation,1
kuhn,paradigm,1
kuhn,professional,1
kuhn,regulation,1
paradigm,professional,1
paradigm,regulation,1
professional,regulation,1
blackhat community,code organization,1
blackhat community,data fusion,1
blackhat community,gen 3 honeynet architecture,1
blackhat community,graphical analysis console,1
blackhat community,host intrusion detection,1
blackhat community,multilayer cyber attack detection,1
blackhat community,percentage reduction,1
blackhat community,security data,1
blackhat community,sensor fusion,1
blackhat community,statistical distribution,1
blackhat community,statistical trend distribution,1
blackhat community,stealth mode operation,1
code organization,data fusion,1
code organization,gen 3 honeynet architecture,1
code organization,graphical analysis console,1
code organization,host intrusion detection,1
code organization,multilayer cyber attack detection,1
code organization,percentage reduction,1
code organization,security data,1
code organization,sensor fusion,1
code organization,statistical distribution,1
code organization,statistical trend distribution,1
code organization,stealth mode operation,1
data fusion,gen 3 honeynet architecture,1
data fusion,graphical analysis console,1
data fusion,host intrusion detection,1
data fusion,multilayer cyber attack detection,1
data fusion,percentage reduction,1
data fusion,security data,1
data fusion,sensor fusion,1
data fusion,statistical distribution,1
data fusion,statistical trend distribution,1
data fusion,stealth mode operation,1
gen 3 honeynet architecture,graphical analysis console,1
gen 3 honeynet architecture,host intrusion detection,1
gen 3 honeynet architecture,multilayer cyber attack detection,1
gen 3 honeynet architecture,percentage reduction,1
gen 3 honeynet architecture,security data,1
gen 3 honeynet architecture,sensor fusion,1
gen 3 honeynet architecture,statistical distribution,1
gen 3 honeynet architecture,statistical trend distribution,1
gen 3 honeynet architecture,stealth mode operation,1
graphical analysis console,host intrusion detection,1
graphical analysis console,multilayer cyber attack detection,1
graphical analysis console,percentage reduction,1
graphical analysis console,security data,1
graphical analysis console,sensor fusion,1
graphical analysis console,statistical distribution,1
graphical analysis console,statistical trend distribution,1
graphical analysis console,stealth mode operation,1
host intrusion detection,multilayer cyber attack detection,1
host intrusion detection,percentage reduction,1
host intrusion detection,security data,1
host intrusion detection,sensor fusion,1
host intrusion detection,statistical distribution,1
host intrusion detection,statistical trend distribution,1
host intrusion detection,stealth mode operation,1
multilayer cyber attack detection,percentage reduction,1
multilayer cyber attack detection,security data,1
multilayer cyber attack detection,sensor fusion,1
multilayer cyber attack detection,statistical distribution,1
multilayer cyber attack detection,statistical trend distribution,1
multilayer cyber attack detection,stealth mode operation,1
percentage reduction,security data,1
percentage reduction,sensor fusion,1
percentage reduction,statistical distribution,1
percentage reduction,statistical trend distribution,1
percentage reduction,stealth mode operation,1
security data,sensor fusion,1
security data,statistical distribution,1
security data,statistical trend distribution,1
security data,stealth mode operation,1
sensor fusion,statistical distribution,1
sensor fusion,statistical trend distribution,1
sensor fusion,stealth mode operation,1
sensor fusion,computer network security,1
sensor fusion,computer security,1
sensor fusion,cyber intrusion projection,1
sensor fusion,cyber security research,1
sensor fusion,dempster shafer theory,1
sensor fusion,future situation and impact awareness,1
sensor fusion,inference mechanism,1
sensor fusion,plausible future,1
sensor fusion,security of data,1
sensor fusion,telecommunication computing,1
sensor fusion,telecommunication security,1
sensor fusion,threat projection algorithm,1
statistical distribution,statistical trend distribution,1
statistical distribution,stealth mode operation,1
statistical trend distribution,stealth mode operation,1
computer network security,computer security,1
computer network security,cyber intrusion projection,1
computer network security,cyber security research,1
computer network security,dempster shafer theory,1
computer network security,future situation and impact awareness,1
computer network security,inference mechanism,1
computer network security,plausible future,1
computer network security,security of data,1
computer network security,telecommunication computing,1
computer network security,telecommunication security,1
computer network security,threat projection algorithm,1
computer security,cyber intrusion projection,1
computer security,cyber security research,1
computer security,dempster shafer theory,1
computer security,future situation and impact awareness,1
computer security,inference mechanism,1
computer security,plausible future,1
computer security,security of data,1
computer security,telecommunication computing,1
computer security,telecommunication security,1
computer security,threat projection algorithm,1
computer security,data mining,1
computer security,distributed denial of service,1
computer security,geology,1
computer security,remote sensing,1
computer security,statistics,1
computer security,traffic volume,1
cyber intrusion projection,cyber security research,1
cyber intrusion projection,dempster shafer theory,1
cyber intrusion projection,future situation and impact awareness,1
cyber intrusion projection,inference mechanism,1
cyber intrusion projection,plausible future,1
cyber intrusion projection,security of data,1
cyber intrusion projection,telecommunication computing,1
cyber intrusion projection,telecommunication security,1
cyber intrusion projection,threat projection algorithm,1
cyber security research,dempster shafer theory,1
cyber security research,future situation and impact awareness,1
cyber security research,inference mechanism,1
cyber security research,plausible future,1
cyber security research,security of data,1
cyber security research,telecommunication computing,1
cyber security research,telecommunication security,1
cyber security research,threat projection algorithm,1
dempster shafer theory,future situation and impact awareness,1
dempster shafer theory,inference mechanism,1
dempster shafer theory,plausible future,1
dempster shafer theory,security of data,1
dempster shafer theory,telecommunication computing,1
dempster shafer theory,telecommunication security,1
dempster shafer theory,threat projection algorithm,1
future situation and impact awareness,inference mechanism,1
future situation and impact awareness,plausible future,1
future situation and impact awareness,security of data,1
future situation and impact awareness,telecommunication computing,1
future situation and impact awareness,telecommunication security,1
future situation and impact awareness,threat projection algorithm,1
inference mechanism,plausible future,1
inference mechanism,security of data,1
inference mechanism,telecommunication computing,1
inference mechanism,telecommunication security,1
inference mechanism,threat projection algorithm,1
plausible future,security of data,1
plausible future,telecommunication computing,1
plausible future,telecommunication security,1
plausible future,threat projection algorithm,1
security of data,telecommunication computing,1
security of data,telecommunication security,1
security of data,threat projection algorithm,1
telecommunication computing,telecommunication security,1
telecommunication computing,threat projection algorithm,1
telecommunication security,threat projection algorithm,1
goal,obtainable,1
critical information infrastructure protection,government regulation,1
critical information infrastructure protection,market failure,1
government regulation,market failure,1
alternative,malicious software,1
alternative,remote access,1
alternative,remote connectivity,1
alternative,security concern,1
alternative,testbed environment,1
alternative,testbed user,1
malicious software,remote access,1
malicious software,remote connectivity,1
malicious software,security concern,1
malicious software,testbed environment,1
malicious software,testbed user,1
remote access,remote connectivity,1
remote access,security concern,1
remote access,testbed environment,1
remote access,testbed user,1
remote connectivity,security concern,1
remote connectivity,testbed environment,1
remote connectivity,testbed user,1
security concern,testbed environment,1
security concern,testbed user,1
testbed environment,testbed user,1
data mining,distributed denial of service,1
data mining,geology,1
data mining,remote sensing,1
data mining,statistics,1
data mining,traffic volume,1
distributed denial of service,geology,1
distributed denial of service,remote sensing,1
distributed denial of service,statistics,1
distributed denial of service,traffic volume,1
geology,remote sensing,1
geology,statistics,1
geology,traffic volume,1
remote sensing,statistics,1
remote sensing,traffic volume,1
statistics,traffic volume,1
